suburb,price,date,qbn
Jerrabomberra,782500.0,2022-07-05,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1510000.0,2022-05-24,Queanbeyan
Jerrabomberra,1675000.0,2022-05-05,Queanbeyan
Jerrabomberra,955000.0,2022-07-20,Queanbeyan
Jerrabomberra,837500.0,2022-06-08,Queanbeyan
Jerrabomberra,1260000.0,2022-06-03,Queanbeyan
Jerrabomberra,960000.0,2022-06-20,Queanbeyan
Jerrabomberra,1430000.0,2022-05-24,Queanbeyan
Jerrabomberra,1170000.0,2022-06-01,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,805000.0,2022-06-21,Queanbeyan
Jerrabomberra,870000.0,2022-06-28,Queanbeyan
Jerrabomberra,1680000.0,2022-07-01,Queanbeyan
Jerrabomberra,1300000.0,2022-05-13,Queanbeyan
Jerrabomberra,1180000.0,2022-05-27,Queanbeyan
Jerrabomberra,1860000.0,2022-03-01,Queanbeyan
Jerrabomberra,850000.0,2022-05-13,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1575000.0,2022-04-05,Queanbeyan
Jerrabomberra,800000.0,2022-04-04,Queanbeyan
Jerrabomberra,2660000.0,2022-03-09,Queanbeyan
Jerrabomberra,1150000.0,2022-05-06,Queanbeyan
Jerrabomberra,775000.0,2022-05-27,Queanbeyan
Jerrabomberra,950000.0,2022-04-27,Queanbeyan
Jerrabomberra,715000.0,2022-05-26,Queanbeyan
Jerrabomberra,595000.0,2022-05-11,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1305000.0,2022-05-24,Queanbeyan
Jerrabomberra,1840000.0,2022-02-17,Queanbeyan
Jerrabomberra,475000.0,2022-04-05,Queanbeyan
Jerrabomberra,1450000.0,2022-04-04,Queanbeyan
Jerrabomberra,1100000.0,2022-04-04,Queanbeyan
Jerrabomberra,940000.0,2022-03-12,Queanbeyan
Jerrabomberra,1300000.0,2022-03-31,Queanbeyan
Jerrabomberra,1120000.0,2022-05-10,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1165000.0,2022-03-19,Queanbeyan
Jerrabomberra,1200000.0,2022-04-01,Queanbeyan
Jerrabomberra,1251000.0,2022-01-22,Queanbeyan
Jerrabomberra,600000.0,2022-03-18,Queanbeyan
Jerrabomberra,765000.0,2022-03-31,Queanbeyan
Jerrabomberra,1105000.0,2022-03-29,Queanbeyan
Jerrabomberra,1430000.0,2022-03-17,Queanbeyan
Jerrabomberra,1100000.0,2022-03-17,Queanbeyan
Jerrabomberra,1170000.0,2022-03-25,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1040000.0,2022-03-11,Queanbeyan
Jerrabomberra,1050000.0,2021-12-18,Queanbeyan
Jerrabomberra,1330000.0,2022-04-19,Queanbeyan
Jerrabomberra,810000.0,2022-02-26,Queanbeyan
Jerrabomberra,830000.0,2022-03-11,Queanbeyan
Jerrabomberra,930000.0,2022-02-23,Queanbeyan
Jerrabomberra,2150000.0,2022-03-26,Queanbeyan
Jerrabomberra,1550000.0,2022-03-26,Queanbeyan
Jerrabomberra,1300000.0,2022-07-08,Queanbeyan
Jerrabomberra,1150000.0,2022-03-22,Queanbeyan
Jerrabomberra,830000.0,2022-02-17,Queanbeyan
Karabar,845000.0,2023-03-11,Queanbeyan
Karabar,695000.0,2023-03-08,Queanbeyan
Karabar,890000.0,2023-03-04,Queanbeyan
Karabar,700000.0,2023-02-01,Queanbeyan
Karabar,750000.0,2023-02-27,Queanbeyan
Karabar,629000.0,2023-01-25,Queanbeyan
Karabar,700000.0,2023-02-23,Queanbeyan
Karabar,520000.0,2023-02-22,Queanbeyan
Karabar,710000.0,2022-12-20,Queanbeyan
Karabar,765000.0,2023-01-25,Queanbeyan
Karabar,1150000.0,2022-12-08,Queanbeyan
Karabar,577000.0,2023-01-24,Queanbeyan
Karabar,901500.0,2023-02-09,Queanbeyan
Karabar,770000.0,2022-12-02,Queanbeyan
Karabar,1200000.0,2022-12-12,Queanbeyan
Karabar,857500.0,2022-12-22,Queanbeyan
Karabar,510000.0,2022-12-21,Queanbeyan
Karabar,1400000.0,2022-12-21,Queanbeyan
Karabar,540000.0,2022-12-02,Queanbeyan
Karabar,725000.0,2022-12-22,Queanbeyan
Karabar,645000.0,2022-12-02,Queanbeyan
Karabar,1150000.0,2022-12-05,Queanbeyan
Karabar,900000.0,2022-12-13,Queanbeyan
Karabar,940000.0,2022-10-07,Queanbeyan
Karabar,720000.0,2022-11-30,Queanbeyan
Karabar,860000.0,2022-11-25,Queanbeyan
Karabar,690000.0,2022-11-23,Queanbeyan
Karabar,675000.0,2022-11-14,Queanbeyan
Karabar,770000.0,2022-12-03,Queanbeyan
Karabar,820000.0,2022-10-28,Queanbeyan
Karabar,700000.0,2022-11-18,Queanbeyan
Karabar,826000.0,2022-10-25,Queanbeyan
Karabar,605000.0,2022-10-13,Queanbeyan
Karabar,710000.0,2022-10-18,Queanbeyan
Karabar,935000.0,2022-11-12,Queanbeyan
Karabar,300000.0,2022-11-03,Queanbeyan
Karabar,703500.0,2022-09-30,Queanbeyan
Karabar,620000.0,2022-10-05,Queanbeyan
Karabar,915000.0,2022-09-19,Queanbeyan
Karabar,1100000.0,2022-09-06,Queanbeyan
Karabar,803000.0,2022-09-06,Queanbeyan
Karabar,651000.0,2022-08-19,Queanbeyan
Karabar,928500.0,2022-10-14,Queanbeyan
Karabar,615000.0,2022-09-12,Queanbeyan
Karabar,862000.0,2022-09-05,Queanbeyan
Karabar,640000.0,2022-08-04,Queanbeyan
Karabar,1655000.0,2022-09-08,Queanbeyan
Karabar,1080000.0,2022-10-07,Queanbeyan
Karabar,750000.0,2022-09-08,Queanbeyan
Karabar,880000.0,2022-09-14,Queanbeyan
Karabar,565000.0,2022-08-08,Queanbeyan
Karabar,495000.0,2022-08-13,Queanbeyan
Karabar,930000.0,2022-06-01,Queanbeyan
Karabar,700000.0,2022-07-27,Queanbeyan
Karabar,470000.0,2022-09-05,Queanbeyan
Karabar,970000.0,2022-05-03,Queanbeyan
Karabar,750001.0,2022-07-22,Queanbeyan
Karabar,880000.0,2022-06-08,Queanbeyan
Karabar,720000.0,2022-06-22,Queanbeyan
Karabar,905000.0,2022-08-17,Queanbeyan
Karabar,300000.0,2022-07-05,Queanbeyan
Karabar,500000.0,2022-07-05,Queanbeyan
Karabar,1035000.0,2022-06-30,Queanbeyan
Karabar,650000.0,2022-06-01,Queanbeyan
Karabar,790000.0,2022-07-01,Queanbeyan
Karabar,530000.0,2022-07-01,Queanbeyan
Karabar,700000.0,2022-06-17,Queanbeyan
Karabar,586500.0,2022-06-03,Queanbeyan
Karabar,192500.0,2022-06-14,Queanbeyan
Karabar,160000.0,2022-07-13,Queanbeyan
Karabar,750001.0,2022-07-22,Queanbeyan
Karabar,900000.0,2022-06-28,Queanbeyan
Karabar,842500.0,2022-04-20,Queanbeyan
Karabar,805000.0,2022-06-02,Queanbeyan
Karabar,665000.0,2022-06-17,Queanbeyan
Karabar,710000.0,2022-06-30,Queanbeyan
Karabar,975000.0,2022-05-12,Queanbeyan
Karabar,920000.0,2022-05-26,Queanbeyan
Karabar,730000.0,2022-06-04,Queanbeyan
Karabar,675000.0,2022-06-08,Queanbeyan
Karabar,1230000.0,2022-04-29,Queanbeyan
Karabar,125935.0,2022-05-11,Queanbeyan
Karabar,603000.0,2022-05-06,Queanbeyan
Karabar,750000.0,2022-03-16,Queanbeyan
Karabar,855000.0,2022-04-27,Queanbeyan
Karabar,1235000.0,2022-05-10,Queanbeyan
Karabar,535000.0,2022-05-04,Queanbeyan
Karabar,330000.0,2022-04-20,Queanbeyan
Karabar,935000.0,2022-05-31,Queanbeyan
Karabar,980000.0,2022-04-29,Queanbeyan
Karabar,675000.0,2022-03-31,Queanbeyan
Karabar,1311000.0,2022-05-27,Queanbeyan
Karabar,860000.0,2022-04-28,Queanbeyan
Karabar,326000.0,2022-04-22,Queanbeyan
Karabar,390000.0,2022-04-22,Queanbeyan
Karabar,655000.0,2022-04-05,Queanbeyan
Karabar,825000.0,2022-05-20,Queanbeyan
Karabar,975000.0,2022-05-14,Queanbeyan
Karabar,975000.0,2022-05-12,Queanbeyan
Karabar,685000.0,2022-04-05,Queanbeyan
Karabar,505000.0,2022-03-29,Queanbeyan
Karabar,850000.0,2022-03-25,Queanbeyan
Karabar,321000.0,2022-05-03,Queanbeyan
Karabar,1035000.0,2022-03-05,Queanbeyan
Karabar,600000.0,2022-03-16,Queanbeyan
Karabar,760000.0,2022-03-10,Queanbeyan
Karabar,1240000.0,2022-03-12,Queanbeyan
Karabar,950000.0,2022-03-11,Queanbeyan
Karabar,1060000.0,2022-03-25,Queanbeyan
Karabar,860000.0,2022-04-19,Queanbeyan
Karabar,610000.0,2022-03-16,Queanbeyan
Karabar,751000.0,2022-03-04,Queanbeyan
Karabar,1200000.0,2022-01-24,Queanbeyan
Karabar,825000.0,2022-03-01,Queanbeyan
Karabar,1200000.0,2022-02-22,Queanbeyan
Karabar,1050000.0,2022-03-27,Queanbeyan
Karabar,950000.0,2022-02-24,Queanbeyan
Karabar,850000.0,2022-03-23,Queanbeyan
Karabar,740000.0,2022-02-05,Queanbeyan
Queanbeyan,790000.0,2023-03-17,Queanbeyan
Queanbeyan,770000.0,2023-03-17,Queanbeyan
Queanbeyan,320000.0,2023-03-10,Queanbeyan
Queanbeyan,489000.0,2023-03-08,Queanbeyan
Queanbeyan,336500.0,2023-02-06,Queanbeyan
Queanbeyan,470000.0,2023-03-07,Queanbeyan
Queanbeyan,710000.0,2023-03-06,Queanbeyan
Queanbeyan,598000.0,2023-02-07,Queanbeyan
Queanbeyan,235500.0,2023-01-31,Queanbeyan
Queanbeyan,670000.0,2023-02-02,Queanbeyan
Queanbeyan,650000.0,2023-02-07,Queanbeyan
Queanbeyan,500000.0,2023-01-24,Queanbeyan
Queanbeyan,220000.0,2023-02-22,Queanbeyan
Queanbeyan,380000.0,2022-11-08,Queanbeyan
Queanbeyan,372000.0,2023-02-20,Queanbeyan
Queanbeyan,255000.0,2023-01-20,Queanbeyan
Queanbeyan,315000.0,2023-01-17,Queanbeyan
Queanbeyan,410000.0,2023-02-16,Queanbeyan
Queanbeyan,520000.0,2023-02-14,Queanbeyan
Queanbeyan,350000.0,2023-02-14,Queanbeyan
Queanbeyan,925000.0,2022-10-25,Queanbeyan
Queanbeyan,436000.0,2023-02-10,Queanbeyan
Queanbeyan,800000.0,2022-11-30,Queanbeyan
Queanbeyan,980000.0,2022-12-12,Queanbeyan
Queanbeyan,1000000.0,2022-12-16,Queanbeyan
Queanbeyan,385000.0,2023-01-17,Queanbeyan
Queanbeyan,465000.0,2023-02-03,Queanbeyan
Queanbeyan,595000.0,2022-11-03,Queanbeyan
Queanbeyan,460000.0,2023-01-10,Queanbeyan
Queanbeyan,542500.0,2022-12-07,Queanbeyan
Queanbeyan,415000.0,2022-12-15,Queanbeyan
Queanbeyan,572000.0,2022-12-09,Queanbeyan
Queanbeyan,510000.0,2022-12-16,Queanbeyan
Queanbeyan,1200000.0,2023-01-25,Queanbeyan
Queanbeyan,550000.0,2022-12-02,Queanbeyan
Queanbeyan,1150000.0,2022-12-06,Queanbeyan
Queanbeyan,620000.0,2023-01-20,Queanbeyan
Queanbeyan,320000.0,2022-12-08,Queanbeyan
Queanbeyan,1325000.0,2022-12-06,Queanbeyan
Queanbeyan,485000.0,2022-12-02,Queanbeyan
Queanbeyan,455000.0,2022-11-30,Queanbeyan
Queanbeyan,422000.0,2022-11-18,Queanbeyan
Queanbeyan,235500.0,2023-01-12,Queanbeyan
Queanbeyan,670000.0,2022-12-09,Queanbeyan
Queanbeyan,520000.0,2022-12-08,Queanbeyan
Queanbeyan,880000.0,2022-11-22,Queanbeyan
Queanbeyan,408000.0,2022-11-17,Queanbeyan
Queanbeyan,326500.0,2022-11-04,Queanbeyan
Queanbeyan,307500.0,2022-12-02,Queanbeyan
Queanbeyan,608000.0,2022-11-30,Queanbeyan
Queanbeyan,895000.0,2022-11-21,Queanbeyan
Queanbeyan,307500.0,2022-12-15,Queanbeyan
Queanbeyan,591000.0,2022-11-15,Queanbeyan
Queanbeyan,900000.0,2022-11-17,Queanbeyan
Queanbeyan,770000.0,2022-11-08,Queanbeyan
Queanbeyan,675000.0,2022-12-09,Queanbeyan
Queanbeyan,645000.0,2022-12-02,Queanbeyan
Queanbeyan,450000.0,2022-10-18,Queanbeyan
Queanbeyan,485000.0,2022-12-02,Queanbeyan
Queanbeyan,455000.0,2022-11-30,Queanbeyan
Queanbeyan,370000.0,2022-10-28,Queanbeyan
Queanbeyan,539000.0,2022-11-04,Queanbeyan
Queanbeyan,539000.0,2022-11-18,Queanbeyan
Queanbeyan,422000.0,2022-11-18,Queanbeyan
Queanbeyan,380000.0,2022-10-07,Queanbeyan
Queanbeyan,310000.0,2022-10-16,Queanbeyan
Queanbeyan,530000.0,2022-11-16,Queanbeyan
Queanbeyan,300000.0,2022-10-05,Queanbeyan
Queanbeyan,450000.0,2022-10-18,Queanbeyan
Queanbeyan,870000.0,2022-09-29,Queanbeyan
Queanbeyan,860000.0,2022-11-09,Queanbeyan
Queanbeyan,670000.0,2022-11-09,Queanbeyan
Queanbeyan,310000.0,2022-09-30,Queanbeyan
Queanbeyan,565000.0,2022-09-21,Queanbeyan
Queanbeyan,415000.0,2022-09-02,Queanbeyan
Queanbeyan,780000.0,2022-07-21,Queanbeyan
Queanbeyan,575000.0,2022-09-05,Queanbeyan
Queanbeyan,475000.0,2022-07-28,Queanbeyan
Queanbeyan,310000.0,2022-10-26,Queanbeyan
Queanbeyan,815000.0,2022-10-21,Queanbeyan
Queanbeyan,450000.0,2022-10-18,Queanbeyan
Queanbeyan,800000.0,2022-10-17,Queanbeyan
Queanbeyan,847500.0,2022-09-17,Queanbeyan
Queanbeyan,370000.0,2022-10-12,Queanbeyan
Queanbeyan,510000.0,2022-09-13,Queanbeyan
Queanbeyan,410000.0,2022-10-10,Queanbeyan
Queanbeyan,1150000.0,2022-10-08,Queanbeyan
Queanbeyan,505000.0,2022-09-07,Queanbeyan
Queanbeyan,380000.0,2022-10-07,Queanbeyan
Queanbeyan,340000.0,2022-10-06,Queanbeyan
Queanbeyan,310000.0,2022-10-04,Queanbeyan
Queanbeyan,317000.0,2022-09-27,Queanbeyan
Queanbeyan,210000.0,2022-07-28,Queanbeyan
Queanbeyan,695000.0,2022-08-26,Queanbeyan
Queanbeyan,1350000.0,2022-07-06,Queanbeyan
Queanbeyan,595000.0,2022-07-21,Queanbeyan
Queanbeyan,625000.0,2022-07-18,Queanbeyan
Queanbeyan,649000.0,2022-08-26,Queanbeyan
Queanbeyan,560000.0,2022-07-26,Queanbeyan
Queanbeyan,216000.0,2022-07-22,Queanbeyan
Queanbeyan,620000.0,2022-08-24,Queanbeyan
Queanbeyan,900000.0,2022-07-20,Queanbeyan
Queanbeyan,300000.0,2022-06-02,Queanbeyan
Queanbeyan,520000.0,2022-08-17,Queanbeyan
Queanbeyan,1760000.0,2022-06-14,Queanbeyan
Queanbeyan,942500.0,2022-07-07,Queanbeyan
Queanbeyan,427000.0,2022-07-14,Queanbeyan
Queanbeyan,470000.0,2022-08-13,Queanbeyan
Queanbeyan,340800.0,2022-08-12,Queanbeyan
Queanbeyan,951000.0,2022-07-08,Queanbeyan
Queanbeyan,655000.0,2022-06-22,Queanbeyan
Queanbeyan,350000.0,2022-06-23,Queanbeyan
Queanbeyan,810000.0,2022-07-15,Queanbeyan
Queanbeyan,500000.0,2022-07-01,Queanbeyan
Queanbeyan,700000.0,2022-07-27,Queanbeyan
Queanbeyan,1500000.0,2022-04-19,Queanbeyan
Queanbeyan,690000.0,2022-06-24,Queanbeyan
Queanbeyan,1471000.0,2022-04-14,Queanbeyan
Queanbeyan,550000.0,2022-06-10,Queanbeyan
Queanbeyan,605000.0,2022-06-09,Queanbeyan
Queanbeyan,370000.0,2022-07-18,Queanbeyan
Queanbeyan,335067.0,2022-06-06,Queanbeyan
Queanbeyan,225000.0,2022-06-09,Queanbeyan
Queanbeyan,370000.0,2022-06-10,Queanbeyan
Queanbeyan,2150000.0,2022-05-12,Queanbeyan
Queanbeyan,945000.0,2022-05-26,Queanbeyan
Queanbeyan,690000.0,2022-05-26,Queanbeyan
Queanbeyan,475000.0,2022-05-25,Queanbeyan
Queanbeyan,785000.0,2022-05-05,Queanbeyan
Queanbeyan,670000.0,2022-05-06,Queanbeyan
Queanbeyan,490000.0,2022-05-31,Queanbeyan
Queanbeyan,433333.0,2022-06-30,Queanbeyan
Queanbeyan,880000.0,2022-06-24,Queanbeyan
Queanbeyan,517500.0,2022-04-29,Queanbeyan
Queanbeyan,150000.0,2022-05-10,Queanbeyan
Queanbeyan,505000.0,2022-05-05,Queanbeyan
Queanbeyan,920000.0,2022-04-28,Queanbeyan
Queanbeyan,1760000.0,2022-06-14,Queanbeyan
Queanbeyan,200000.0,2022-06-10,Queanbeyan
Queanbeyan,318500.0,2022-06-10,Queanbeyan
Queanbeyan,335067.0,2022-06-09,Queanbeyan
Queanbeyan,510000.0,2022-05-05,Queanbeyan
Queanbeyan,730000.0,2022-06-04,Queanbeyan
Queanbeyan,565000.0,2022-05-04,Queanbeyan
Queanbeyan,845000.0,2022-06-03,Queanbeyan
Queanbeyan,390000.0,2022-04-21,Queanbeyan
Queanbeyan,360000.0,2022-06-01,Queanbeyan
Queanbeyan,1275000.0,2022-04-30,Queanbeyan
Queanbeyan,637500.0,2022-04-29,Queanbeyan
Queanbeyan,600000.0,2022-05-28,Queanbeyan
Queanbeyan,301000.0,2022-05-27,Queanbeyan
Queanbeyan,320000.0,2022-04-29,Queanbeyan
Queanbeyan,962000.0,2022-04-27,Queanbeyan
Queanbeyan,615000.0,2022-04-12,Queanbeyan
Queanbeyan,400000.0,2022-04-22,Queanbeyan
Queanbeyan,285000.0,2022-04-22,Queanbeyan
Queanbeyan,1010000.0,2022-04-07,Queanbeyan
Queanbeyan,350000.0,2022-04-14,Queanbeyan
Queanbeyan,780000.0,2022-04-29,Queanbeyan
Queanbeyan,1020000.0,2022-04-13,Queanbeyan
Queanbeyan,870000.0,2022-04-11,Queanbeyan
Queanbeyan,528000.0,2022-01-18,Queanbeyan
Queanbeyan,672000.0,2022-01-18,Queanbeyan
Queanbeyan,170000.0,2022-04-08,Queanbeyan
Queanbeyan,325000.0,2022-03-28,Queanbeyan
Queanbeyan,2110000.0,2022-02-05,Queanbeyan
Queanbeyan,375000.0,2022-05-06,Queanbeyan
Queanbeyan,480000.0,2022-05-04,Queanbeyan
Queanbeyan,670000.0,2020-03-04,Queanbeyan
Queanbeyan,650000.0,2022-03-30,Queanbeyan
Queanbeyan,690000.0,2022-03-25,Queanbeyan
Queanbeyan,27000.0,2022-03-29,Queanbeyan
Queanbeyan,1230000.0,2022-04-29,Queanbeyan
Queanbeyan,885000.0,2022-04-28,Queanbeyan
Queanbeyan,1880000.0,2022-04-26,Queanbeyan
Queanbeyan,287250.0,2022-03-08,Queanbeyan
Queanbeyan,445000.0,2022-03-11,Queanbeyan
Queanbeyan,1065000.0,2022-04-20,Queanbeyan
Queanbeyan,370000.0,2022-03-04,Queanbeyan
Queanbeyan,945000.0,2022-03-19,Queanbeyan
Queanbeyan,780000.0,2022-02-18,Queanbeyan
Queanbeyan,300000.0,2022-03-03,Queanbeyan
Queanbeyan,255500.0,2022-03-04,Queanbeyan
Queanbeyan,650000.0,2022-03-03,Queanbeyan
Queanbeyan,730000.0,2022-03-09,Queanbeyan
Queanbeyan,170000.0,2022-02-25,Queanbeyan
Queanbeyan,352000.0,2022-04-07,Queanbeyan
Queanbeyan,365000.0,2022-04-07,Queanbeyan
Queanbeyan,330000.0,2022-04-06,Queanbeyan
Queanbeyan,247000.0,2022-04-05,Queanbeyan
Queanbeyan,322000.0,2022-04-04,Queanbeyan
Queanbeyan,320000.0,2022-03-25,Queanbeyan
Queanbeyan,515000.0,2022-02-14,Queanbeyan
Queanbeyan East,195000.0,2023-02-07,Queanbeyan
Queanbeyan East,750000.0,2022-11-09,Queanbeyan
Queanbeyan East,305000.0,2023-02-10,Queanbeyan
Queanbeyan East,357500.0,2023-03-07,Queanbeyan
Queanbeyan East,380000.0,2023-02-01,Queanbeyan
Queanbeyan East,600000.0,2023-01-18,Queanbeyan
Queanbeyan East,375000.0,2023-02-02,Queanbeyan
Queanbeyan East,490000.0,2023-01-20,Queanbeyan
Queanbeyan East,320000.0,2023-02-13,Queanbeyan
Queanbeyan East,620000.0,2023-01-23,Queanbeyan
Queanbeyan East,283000.0,2023-01-10,Queanbeyan
Queanbeyan East,340000.0,2023-01-20,Queanbeyan
Queanbeyan East,755000.0,2023-02-17,Queanbeyan
Queanbeyan East,350750.0,2023-02-16,Queanbeyan
Queanbeyan East,525000.0,2022-12-21,Queanbeyan
Queanbeyan East,700000.0,2023-01-24,Queanbeyan
Queanbeyan East,675000.0,2022-12-21,Queanbeyan
Queanbeyan East,970000.0,2022-12-22,Queanbeyan
Queanbeyan East,290000.0,2023-01-10,Queanbeyan
Queanbeyan East,260000.0,2023-02-06,Queanbeyan
Queanbeyan East,260000.0,2023-02-06,Queanbeyan
Queanbeyan East,389950.0,2022-12-20,Queanbeyan
Queanbeyan East,340000.0,2022-12-15,Queanbeyan
Queanbeyan East,790000.0,2022-12-16,Queanbeyan
Queanbeyan East,160000.0,2022-12-14,Queanbeyan
Queanbeyan East,527000.0,2022-12-15,Queanbeyan
Queanbeyan East,540000.0,2022-12-14,Queanbeyan
Queanbeyan East,660000.0,2023-01-18,Queanbeyan
Queanbeyan East,265000.0,2022-12-13,Queanbeyan
Queanbeyan East,380000.0,2022-12-21,Queanbeyan
Queanbeyan East,269000.0,2022-11-25,Queanbeyan
Queanbeyan East,1573000.0,2022-10-27,Queanbeyan
Queanbeyan East,710000.0,2022-11-23,Queanbeyan
Queanbeyan East,672000.0,2022-12-08,Queanbeyan
Queanbeyan East,405000.0,2022-11-22,Queanbeyan
Queanbeyan East,520000.0,2022-11-18,Queanbeyan
Queanbeyan East,340000.0,2022-11-04,Queanbeyan
Queanbeyan East,345000.0,2022-11-17,Queanbeyan
Queanbeyan East,430000.0,2022-11-04,Queanbeyan
Queanbeyan East,790000.0,2022-12-16,Queanbeyan
Queanbeyan East,610000.0,2022-11-14,Queanbeyan
Queanbeyan East,343000.0,2022-10-14,Queanbeyan
Queanbeyan East,609000.0,2022-11-10,Queanbeyan
Queanbeyan East,182500.0,2022-10-28,Queanbeyan
Queanbeyan East,610000.0,2022-10-21,Queanbeyan
Queanbeyan East,470000.0,2022-11-03,Queanbeyan
Queanbeyan East,1705000.0,2022-10-27,Queanbeyan
Queanbeyan East,450000.0,2022-11-08,Queanbeyan
Queanbeyan East,1400000.0,2022-11-25,Queanbeyan
Queanbeyan East,850000.0,2022-12-02,Queanbeyan
Queanbeyan East,1350000.0,2022-10-27,Queanbeyan
Queanbeyan East,365000.0,2022-11-03,Queanbeyan
Queanbeyan East,680000.0,2022-11-02,Queanbeyan
Queanbeyan East,277000.0,2022-10-13,Queanbeyan
Queanbeyan East,188000.0,2022-10-18,Queanbeyan
Queanbeyan East,260000.0,2022-10-07,Queanbeyan
Queanbeyan East,245000.0,2022-10-12,Queanbeyan
Queanbeyan East,485000.0,2022-09-30,Queanbeyan
Queanbeyan East,335000.0,2022-09-29,Queanbeyan
Queanbeyan East,348000.0,2022-09-20,Queanbeyan
Queanbeyan East,350000.0,2022-09-29,Queanbeyan
Queanbeyan East,345000.0,2022-09-23,Queanbeyan
Queanbeyan East,195000.0,2022-09-13,Queanbeyan
Queanbeyan East,360000.0,2022-09-15,Queanbeyan
Queanbeyan East,269000.0,2022-09-09,Queanbeyan
Queanbeyan East,830000.0,2022-08-11,Queanbeyan
Queanbeyan East,830000.0,2022-08-11,Queanbeyan
Queanbeyan East,525000.0,2022-09-07,Queanbeyan
Queanbeyan East,290000.0,2022-08-26,Queanbeyan
Queanbeyan East,200000.0,2022-08-31,Queanbeyan
Queanbeyan East,485000.0,2022-09-30,Queanbeyan
Queanbeyan East,335000.0,2022-09-29,Queanbeyan
Queanbeyan East,366000.0,2022-07-29,Queanbeyan
Queanbeyan East,350000.0,2022-08-17,Queanbeyan
Queanbeyan East,530000.0,2022-07-26,Queanbeyan
Queanbeyan East,1125000.0,2022-08-01,Queanbeyan
Queanbeyan East,245000.0,2022-08-01,Queanbeyan
Queanbeyan East,362500.0,2022-07-26,Queanbeyan
Queanbeyan East,266000.0,2022-07-27,Queanbeyan
Queanbeyan East,282500.0,2022-08-08,Queanbeyan
Queanbeyan East,525000.0,2022-08-18,Queanbeyan
Queanbeyan East,590000.0,2022-07-08,Queanbeyan
Queanbeyan East,270000.0,2022-07-01,Queanbeyan
Queanbeyan East,890000.0,2022-05-12,Queanbeyan
Queanbeyan East,722000.0,2022-07-08,Queanbeyan
Queanbeyan East,460000.0,2022-07-08,Queanbeyan
Queanbeyan East,182000.0,2022-08-01,Queanbeyan
Queanbeyan East,339000.0,2022-07-01,Queanbeyan
Queanbeyan East,421500.0,2022-06-22,Queanbeyan
Queanbeyan East,885000.0,2022-08-03,Queanbeyan
Queanbeyan East,649000.0,2022-07-04,Queanbeyan
Queanbeyan East,318500.0,2022-05-31,Queanbeyan
Queanbeyan East,585000.0,2022-04-30,Queanbeyan
Queanbeyan East,610000.0,2022-07-29,Queanbeyan
Queanbeyan East,227000.0,2022-06-29,Queanbeyan
Queanbeyan East,370000.0,2022-06-27,Queanbeyan
Queanbeyan East,290000.0,2022-06-14,Queanbeyan
Queanbeyan East,322000.0,2022-06-23,Queanbeyan
Queanbeyan East,517000.0,2022-05-24,Queanbeyan
Queanbeyan East,820000.0,2022-06-08,Queanbeyan
Queanbeyan East,370000.0,2022-06-20,Queanbeyan
Queanbeyan East,1150000.0,2022-05-23,Queanbeyan
Queanbeyan East,1500000.0,2022-06-06,Queanbeyan
Queanbeyan East,381000.0,2022-06-20,Queanbeyan
Queanbeyan East,875000.0,2022-07-16,Queanbeyan
Queanbeyan East,735000.0,2022-06-17,Queanbeyan
Queanbeyan East,585000.0,2022-05-13,Queanbeyan
Queanbeyan East,1050000.0,2022-06-28,Queanbeyan
Queanbeyan East,535000.0,2022-06-14,Queanbeyan
Queanbeyan East,580000.0,2022-05-26,Queanbeyan
Queanbeyan East,250000.0,2022-05-27,Queanbeyan
Queanbeyan East,485000.0,2022-06-09,Queanbeyan
Queanbeyan East,240000.0,2022-05-18,Queanbeyan
Queanbeyan East,910000.0,2022-05-06,Queanbeyan
Queanbeyan East,385000.0,2022-06-09,Queanbeyan
Queanbeyan East,815000.0,2022-05-11,Queanbeyan
Queanbeyan East,360000.0,2022-05-19,Queanbeyan
Queanbeyan East,257500.0,2022-05-06,Queanbeyan
Queanbeyan East,555000.0,2022-06-16,Queanbeyan
Queanbeyan East,750000.0,2022-04-29,Queanbeyan
Queanbeyan East,275000.0,2022-05-27,Queanbeyan
Queanbeyan East,535000.0,2022-05-03,Queanbeyan
Queanbeyan East,525000.0,2022-05-09,Queanbeyan
Queanbeyan East,485000.0,2022-06-06,Queanbeyan
Queanbeyan East,910000.0,2022-06-04,Queanbeyan
Queanbeyan East,715000.0,2022-05-03,Queanbeyan
Queanbeyan East,550000.0,2022-03-02,Queanbeyan
Queanbeyan East,585000.0,2022-04-19,Queanbeyan
Queanbeyan East,355000.0,2022-04-26,Queanbeyan
Queanbeyan East,540000.0,2022-04-01,Queanbeyan
Queanbeyan East,365000.0,2022-04-27,Queanbeyan
Queanbeyan East,317000.0,2022-04-27,Queanbeyan
