area,date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95,age_96,age_97,age_98,age_99,age_100
ACT,1984-06-01,0.017159502594732205,0.01699631189007474,0.017049348869088418,0.01722477887659519,0.017339012369855415,0.01747364470119782,0.01775922843434838,0.01787754169522504,0.018167205195992037,0.018558862887169948,0.019199386402950488,0.019627762002676328,0.02057834785730605,0.020537550181141683,0.01865269754234799,0.017644994941088156,0.017359411207937596,0.017396129116485526,0.017612356800156662,0.017587878194458045,0.01779594634289631,0.018142726590293416,0.018040732399882502,0.018012174026567445,0.017681712849636086,0.017848983321909984,0.01735533144032116,0.017702111687718267,0.018073370540813996,0.01709014654525278,0.018575181957635693,0.018844446620320508,0.01915042919155325,0.01967263944645713,0.01979095270733379,0.019627762002676328,0.02027644505368974,0.021129116485524985,0.017049348869088418,0.015592871830020562,0.015001305525637259,0.013463233134240674,0.013577466627500898,0.012651359378569796,0.011676294918241457,0.011300956297529292,0.010790985345474721,0.01028101439342015,0.009428342961584908,0.008604229903064722,0.008567511994516792,0.008220731747119684,0.007816834753092463,0.008114657789092334,0.007629165442736382,0.007478214040928229,0.007523091484709031,0.007086556349750318,0.0074414961323803,0.006854009595613434,0.006719377264271027,0.006388916087339665,0.0059768595580795714,0.006046215607558993,0.004732530435066418,0.0037533862071216424,0.003688109925258657,0.003679950390025784,0.0037085087633408403,0.003586115734847743,0.0033454094454779854,0.0029578315219165115,0.002737524070628937,0.002529455922190672,0.0021949149776428734,0.0020154052025196643,0.001754300075067724,0.0015176735533144032,0.0013830412219719966,0.001179052841150168,0.0011749730735337316,0.0009709846927119032,0.0008200332909037502,0.0008363523613694963,0.0007139593328763993,0.0005018114168216978,0.00047325304350664184,0.0003671790854792911,0.00030190280361630604,0.00024478605698619407,0.00019582884558895524,0.0001754300075067724,0.00016727047227389928,9.383465517804106e-05,0.00011015372564378733,3.671790854792911e-05,5.3036979013675384e-05,5.3036979013675384e-05,1.6319070465746273e-05,8.159535232873136e-06,2.8558373315055975e-05
Australia,1984-06-01,0.015354964773655146,0.015484944180423997,0.015281277682805445,0.01509352965080599,0.014772400281885216,0.01476726529297583,0.015016119692996986,0.015057648915801651,0.015415686017508643,0.015895101419561266,0.01650834747006478,0.017199837914075075,0.018167141449880807,0.01849096668797901,0.017286234102475508,0.017187770690138018,0.01647734497452436,0.016227912888250894,0.0161866404148917,0.016555717742753873,0.017069601757860754,0.017391501375117937,0.01753297031957154,0.01760717090931218,0.01717563927883959,0.0170005361570295,0.016782234941019197,0.016496216058766354,0.016606297383511333,0.015968018262074557,0.015947606681159746,0.016124763798533587,0.015840157038230825,0.0162473616587452,0.01586628129430733,0.015600802367692037,0.015911918508239507,0.01682954102634692,0.014154917865531457,0.01341990839051411,0.013176445728847809,0.012014911237544522,0.011812335925069214,0.011656039700139755,0.010919489728449592,0.010755298458071948,0.010406504336401853,0.010196290727923833,0.010145197588275433,0.009273212284100194,0.009294971799603721,0.009320582556789287,0.009282070139968885,0.010027991466418681,0.009698646115242886,0.009775542574160955,0.009869063559673161,0.009664241689549996,0.009885302962099097,0.009391958902629763,0.009297089982528843,0.009158637844059502,0.009052600323080664,0.00898770690073829,0.00792039945592225,0.007006563992135508,0.006896354292667794,0.006978257365772513,0.006905725647427425,0.0067590575267030654,0.006628115309513703,0.006134001001707961,0.005737323108457834,0.005502718302660226,0.00496944970442041,0.004482781130533279,0.0041689691208083805,0.003789686002488801,0.0035177241523754042,0.003089080953164344,0.0027169868193179054,0.002412546164352637,0.0021388512554823226,0.0020921870437682704,0.001810468714727039,0.0013321444978176618,0.0011554366919733897,0.000991630545763952,0.0008457326733760003,0.0006932235027672135,0.0005505349984476287,0.0004484770938735667,0.0003549561083613602,0.00027465771929082464,0.00019878825815463518,0.0001431378158491561,0.00010000390901030728,7.047772278133337e-05,6.636973165382395e-05,2.8691750531198554e-05,2.606006871513784e-05
ACT,1985-06-01,0.016150269104853433,0.016575904275843413,0.016997561548039095,0.016850379292650035,0.016969716256479004,0.017128832208250958,0.017180544892576845,0.017399329326263282,0.01750673259370935,0.01786474348519625,0.018346069239306415,0.018795571803062187,0.019611041055893456,0.02012816789915231,0.019977007744968953,0.018350047138100713,0.017355572439525995,0.017176566993782543,0.01761811375994972,0.018015903639379608,0.01775734021775018,0.017741428622572983,0.01815115219838577,0.017944301461082227,0.017992036246613812,0.01780109710448747,0.017996014145408114,0.017383417731086086,0.01785678768760765,0.01796419095505372,0.017168611196193947,0.01850120729228407,0.018580765268170048,0.018867173981359567,0.019181427986109178,0.019463858800504396,0.019149604795754786,0.019893471870288677,0.020776565402623026,0.016770821316764058,0.015179661799044508,0.014690380247345747,0.013095242830831898,0.013314027264518337,0.012283751476794927,0.011444414831197864,0.010803973125315745,0.010453918031417445,0.009900990099009901,0.009288393684687875,0.008274029492141661,0.008333697974056144,0.007963753386186349,0.007530162417607771,0.007752924750088508,0.0073988917573959085,0.007303422186332735,0.007227842109241057,0.006838008027399767,0.007231820008035355,0.006631157290096225,0.006499886629884362,0.0062134779166948435,0.005815688037264956,0.005787842745704864,0.004554694119472212,0.003695467979903655,0.003524418331748804,0.0035482857245145967,0.003611932105223379,0.003452816153451424,0.0032220980233820893,0.002832263941540799,0.002593590013882867,0.0024344740621109117,0.002132153753744197,0.0019253030164406556,0.001694584886371321,0.0014479551611247907,0.0013325960960901232,0.001085966370843593,0.0011416569539637773,0.0008990051275115458,0.0007637565685053841,0.0007955797588597751,0.0006364638070878201,0.0004495025637557729,0.00040574567701848527,0.0003381213975154044,0.0002704971180123235,0.00020685073730354153,0.00017104964815485164,0.00016707174936055278,0.00012729276141756402,8.751377347457526e-05,9.944746985747188e-05,3.580108914868988e-05,4.375688673728763e-05,4.773478553158651e-05,7.955797588597751e-06,1.9889493971494377e-05
Australia,1985-06-01,0.01526584982612454,0.015192567767852574,0.015359083352292507,0.015165965810657909,0.014994003158792403,0.014675603066369603,0.014658945174126277,0.014894625847272337,0.014918630946740855,0.015282634394354507,0.01576260970773823,0.016360520364684963,0.017089287315832116,0.018016555538046118,0.018331408702842965,0.01713710750078919,0.016996370479630755,0.016334741801403468,0.016066568737683928,0.016102671393876687,0.016434942506836702,0.016915424524166993,0.017237878248162312,0.017393436359757774,0.01748983678559177,0.017033739895689924,0.016914537792260504,0.016673030023728944,0.016412204167234597,0.01654141367360868,0.015806502937109425,0.01580897311884893,0.015985622782220165,0.015667412703777327,0.016072142481096143,0.015761342947871817,0.015437432450030123,0.015772997138642813,0.01670856263798182,0.01407566559363661,0.013194697444539986,0.013085692758035184,0.011931927871706615,0.011660587908321042,0.0114710172943124,0.01082313296063569,0.010562560456114624,0.010275322656405574,0.010128948553841602,0.010062190308881658,0.009107623411546466,0.00919883012192817,0.009202440387547446,0.009117314124524522,0.009803264592186929,0.009576007872152514,0.009574931126266064,0.009674118423806168,0.009490944947122909,0.00975905467284913,0.009146512939445331,0.0091393557462001,0.008978983947112268,0.00885705830997006,0.008755907534637015,0.007726918495150083,0.006785589238418902,0.006678421353720398,0.006750373314132632,0.0066627135313768815,0.0064913842594445815,0.006375855759627755,0.0058807426658404015,0.005456948152532076,0.005205369643062539,0.0047379352523563,0.004194368593678666,0.0039135279312949986,0.003549017779734781,0.0032595631502595084,0.0028235444042403013,0.0025005206383050954,0.0022027053937115,0.0019229414772142836,0.0018765780661035834,0.0016126486479365243,0.0011562350680680746,0.000997256704833297,0.0008479057165832548,0.0007123624108771096,0.0005675717581461526,0.0004538800601356244,0.00036273668774723986,0.00027761042472431504,0.0002138924034437627,0.00015682487146187636,0.00010653450476529726,7.562556402483052e-05,5.352060435593115e-05,6.055112161452092e-05,2.2548325622143773e-05
ACT,1986-06-01,0.01581244447877641,0.016078946352014213,0.016492217372832258,0.016789618013981693,0.016519253794754933,0.016750994554092156,0.016801205051948553,0.01678575566799274,0.016866864933760765,0.017117917423042757,0.017442354486114867,0.017936734772700937,0.018415665675331195,0.01911088795334286,0.019481673168282414,0.019439187362403923,0.018172337878027113,0.017662508207485227,0.018983430535707387,0.018500637287088176,0.018751689776370168,0.01852767370901085,0.018434977405275964,0.018415665675331195,0.018404078637364336,0.018400216291375383,0.018176200224016066,0.018396353945386426,0.017704994013363718,0.01774747981924221,0.017674095245452087,0.016947974199528794,0.01799080761654629,0.018280483565717816,0.01860878297477888,0.01885597311807192,0.0190490904175196,0.018960256459773665,0.01943532501641497,0.02032366459387432,0.016318411803329342,0.01473484994785833,0.014309991889073424,0.012853887451237882,0.012965895484917538,0.012093005291414004,0.011135143486153489,0.010675524313468,0.010007338457379012,0.009547719284693524,0.008949055656405702,0.00790235989339925,0.00809933953883589,0.0077285543238963346,0.007187825885442818,0.007280522189177707,0.007133753041597466,0.006871113514348616,0.006805453632536403,0.006365146189795682,0.006724344366768375,0.006044571472712526,0.005944150476999729,0.005731721447607276,0.005569502916071222,0.005330037464756093,0.004349001583561856,0.0035649453478042562,0.0033023058205554055,0.003310030512533313,0.003310030512533313,0.0031285002510524893,0.0029392452975937583,0.002653431694411185,0.0023792051291954735,0.002155189061836159,0.0019929705303001043,0.0017380556950291608,0.001583561855471013,0.00129774825228844,0.00129774825228844,0.0009539994592715615,0.0009037889614151636,0.0008342667336139971,0.00064887412614422,0.0006720482020779421,0.0005639025143872388,0.0004016839828511838,0.0003128500251052489,0.00022787841334826774,0.00019311729944768453,0.00015063149356919393,0.00014290680159128656,0.00011587037966861072,7.724691977907381e-05,6.565988181221274e-05,6.565988181221274e-05,3.4761113900583214e-05,5.0210497856397976e-05,1.544938395581476e-05,1.1587037966861071e-05
Australia,1986-06-01,0.014894417964397081,0.015144943143332491,0.015078019895931853,0.01525456741799249,0.015071839484091682,0.01489984923540814,0.014596447199617939,0.014558678016150227,0.014784668832932231,0.014793908236491274,0.01516354680725543,0.015633507820718113,0.016226140644947824,0.01698189888471659,0.017872564902127873,0.01816816338761483,0.016993635424372672,0.01680585078987536,0.01620098199877016,0.015936285572484058,0.015992783276679558,0.016287133194117995,0.016780255144880716,0.017091273445766886,0.017297162316967728,0.017429448101708354,0.016941882278761547,0.01685654265264525,0.016603582766015226,0.01635118473500704,0.016500950472426935,0.015663348597077728,0.015677020417209014,0.015863868625669936,0.0155293772454716,0.015908754647014207,0.015660102320151578,0.01527329593872028,0.015641248942618934,0.016594156077248904,0.014002253665327577,0.012968689034763255,0.01300471022296304,0.011843167367425484,0.011504305999057331,0.011297605558624952,0.010722639972281789,0.010366673221648921,0.01014979695162111,0.01004497966394791,0.009965695592866931,0.008921642990695047,0.009091011246476696,0.009073219151785297,0.008948861774152769,0.00957445679486339,0.009445604572256194,0.009351337684592982,0.00947538292021338,0.009320123483379999,0.009619779815024643,0.008884810233263726,0.008969837717367894,0.008779555946773545,0.008659069130091426,0.008524910493278021,0.007540102445008381,0.006556667821592112,0.006458467944576064,0.006513467367113342,0.00640946164867168,0.006217057312394847,0.006121729141890395,0.005621427924848689,0.005171256714955036,0.004910430849619343,0.004492098124962933,0.0038959068817949415,0.003650812973870592,0.0033051469096380087,0.0030047414371642523,0.002562186492366567,0.002286003240034086,0.001989343471705887,0.0017085405175938846,0.0016644036370787253,0.0014268635658479182,0.0009915503157316454,0.000846841278908252,0.0007161786326307017,0.0005828939934512606,0.0004528556311979698,0.000365455867801615,0.0002894805020492123,0.00021437913393077316,0.00016218898950266415,0.00012541866047376915,7.997078350766465e-05,5.768384384159417e-05,4.320045447876966e-05,5.2377429635386916e-05
ACT,1987-06-01,0.0155832708671561,0.015715109030160806,0.016144524761090413,0.01637053304052705,0.016615375343250076,0.01633286499395428,0.016668110608451955,0.016679411022423787,0.016547572859419084,0.016656810194480124,0.017014656636921466,0.017334835032790034,0.01779815200563514,0.01831043743902485,0.01886415772364461,0.01931994108717516,0.01913913446362585,0.018012859871099945,0.018012859871099945,0.019105233221710354,0.0181861328853347,0.01854397932777604,0.01840460755545678,0.018261468978480244,0.0181861328853347,0.018272769392452076,0.018385773532170396,0.018276536197109353,0.01834810548559762,0.017737883131118702,0.017606044968114,0.017745416740433256,0.01685645084131582,0.0176889146705741,0.018220034127250196,0.01828030300176663,0.018773754411869955,0.018856624114330055,0.018732319560639903,0.018969628254048375,0.019783258060020265,0.015937350504940166,0.014430628642029254,0.014031347348357861,0.012502024657503287,0.01253969270407606,0.011752430530705108,0.01083709699898673,0.010400147658742566,0.009707055601803545,0.009262572652244828,0.00860714864187858,0.007703115524132034,0.007703115524132034,0.0074093047608644064,0.00696105500664841,0.007066525537052174,0.006832983648300983,0.00667101104803806,0.00667101104803806,0.006105990349446468,0.006429935549972314,0.005831013609465227,0.005789578758235177,0.005503301604282104,0.005254692496901804,0.0050588186547233845,0.0042150544114932745,0.0034051914101786594,0.0032394520052584593,0.0031867167400565772,0.003167882716770191,0.0029795424839063273,0.0028100362743288497,0.002478557464488449,0.002233715161765426,0.001988872859042403,0.00190976996123958,0.0016498604398874478,0.0014539865977090294,0.0011413418111550153,0.0012166779043005609,0.000866365071173774,0.0008098630013146148,0.0007420605174836238,0.000568787503248869,0.0005574870892770372,0.0004859178007887689,0.00035407963778406415,0.0002410754980657458,0.0001883402328638639,0.00016197260026292297,0.00010923733506104107,0.0001205377490328729,0.00010547053040376379,7.156928848826829e-05,5.2735265201881894e-05,5.650206985915918e-05,2.6367632600940947e-05,4.143485123005006e-05,2.2600827943663668e-05
Australia,1987-06-01,0.014878927369948882,0.014825680523594809,0.015060987314584459,0.015004789141873578,0.01516157835457899,0.014979764353806478,0.014849475592346572,0.014515237882438095,0.014507921052511844,0.01469330123929883,0.014719125344920897,0.015075989890231565,0.015539594072113446,0.01610298997643489,0.016804544845834393,0.01767684624216838,0.017974007914719457,0.016859328841332635,0.016621747069609616,0.016104035237852924,0.015853172497524267,0.015919823284415508,0.016161770559707977,0.016694792396940605,0.01697479948504274,0.017181269358087746,0.017418359242084635,0.016904090624410888,0.01673346706940794,0.01651525337690147,0.016257504208406926,0.01640568538590498,0.015627088601399643,0.015615344781938177,0.015732291088826685,0.015420618728354634,0.015827594335765267,0.015497476185563169,0.015205663792033804,0.015494094457445994,0.01626266902953134,0.013894967459782337,0.012920414902378117,0.01281957791852052,0.01162619680895216,0.011373550975616264,0.011167019616605491,0.01056076799414457,0.010266434676018765,0.010026024549870468,0.00987790485833818,0.009762249756730776,0.008821145564703712,0.008936062834721911,0.00888336936205974,0.008801531541624092,0.00941854320809421,0.009255605398812115,0.009197132245367863,0.00929292738003258,0.00913109631813429,0.00939935958677496,0.008705613435027841,0.008749944816345724,0.008512117100759635,0.008394002560521559,0.008270046853535634,0.0073279588860562985,0.006363551513003605,0.006231356686604926,0.006256873362398159,0.006157573527684732,0.005961740726717386,0.005820200033522149,0.005323270458194647,0.0048791573274608495,0.0046014867060578555,0.004194880014441823,0.0036405225470881046,0.003376563296051113,0.003039620203648897,0.0027427044749608856,0.002336097783344854,0.002055291377687751,0.0017636634420556874,0.0015108946367882584,0.0014409236077456084,0.0012212957380264998,0.0008444482538416124,0.0007123149134086995,0.000593646999478722,0.00047368788026764104,0.00036184490853778136,0.00028787729172028754,0.00022147244869211358,0.00016336821104246134,0.00012088140869758337,9.142963109527288e-05,5.6936004300082505e-05,4.0150335645738525e-05,6.400689036326769e-05
ACT,1988-06-01,0.015444880920445818,0.015566146937665592,0.015658015132529058,0.016010789000804767,0.016091633012284615,0.016514226708656557,0.016121030834640924,0.01648115415850571,0.01639296069143678,0.016359888141285934,0.016525250892040173,0.01684862693795957,0.017205075534029817,0.017568873585689142,0.017947370548526617,0.018612496279338107,0.01945768367208199,0.019185753815286134,0.01881828103583227,0.01860147209595449,0.018697015018612498,0.017947370548526617,0.01839568733946033,0.018057612382362778,0.01789224963160854,0.01812743221045901,0.018142131121637164,0.01828912023341871,0.01836628951710402,0.018189902582966166,0.017583572496867296,0.017767308886594224,0.0175651988578946,0.01663549272587633,0.017521102124360137,0.018087010204719086,0.017925322181759386,0.018667617196256186,0.01855370063462549,0.01824134877208971,0.018498579717707412,0.019189428543080672,0.01567638877150175,0.014202822925891765,0.013666312667889126,0.01219274682227914,0.012196421550073678,0.011468825446755032,0.010531769859147683,0.010120200346159357,0.009381580059457096,0.008973685274263309,0.008293860632273664,0.007584638167927711,0.007364154500255394,0.007184092838323001,0.006739450775183828,0.006875415703581757,0.0065520396576623586,0.006430773640442584,0.006386676906908121,0.005831793009932789,0.006103722866728647,0.00567010498697309,0.005648056620205858,0.005236487107217533,0.0050196781673397545,0.004850640688790978,0.004078947851937868,0.003266833009344833,0.0031124944419742106,0.0030059273359325906,0.003090446075206979,0.002851588768561969,0.0026678523788350376,0.002296704871586637,0.0020982695706815518,0.0018704364474201574,0.0017822429803512304,0.0015397109459116816,0.0013265767338284417,0.0010362732380598907,0.0011354908885124334,0.0007937412036203419,0.0007459697422913398,0.0006908488253732605,0.0004997629800572522,0.0004813893410845592,0.000415244240782864,0.000308677134741244,0.00020945948428870132,0.00016168802295969925,0.0001139165616306972,9.186819486346549e-05,0.00010289237824708135,8.819346706892687e-05,5.512091691807929e-05,4.4096733534463435e-05,4.042200573992481e-05,1.8373638972693097e-05,4.4096733534463435e-05
Australia,1988-06-01,0.01485068742361859,0.014776770905490655,0.014793647099073055,0.015002149748816912,0.014950008964343687,0.015078606769204564,0.014901981374005242,0.014808406207439026,0.014443602180573578,0.014463260829011858,0.01460558944370501,0.014659847313394665,0.014988176986388473,0.015448431312440404,0.015976371877269063,0.016632849758809555,0.01749541076413227,0.017794282708543177,0.01674324063080913,0.01648181085065452,0.015987199255947375,0.01575413841769293,0.015814868519329957,0.016029843401021183,0.016610287679217312,0.016874620890525886,0.01710187486647241,0.017430688444658546,0.016916055272618878,0.01663877759741556,0.01644811895163876,0.016179188641003078,0.016322061649037597,0.015605579523648569,0.015562149032637227,0.015610841992615122,0.015324975000248,0.01576188090077016,0.015322253033541162,0.015129719255144093,0.015348262937628735,0.01593475603072895,0.013778353517422159,0.012845263330317798,0.012632284557544917,0.011408306861703042,0.01123035072722482,0.011020517338202064,0.010395614270460903,0.010156444129153328,0.00989174798895051,0.00970840840920765,0.009556825107711248,0.00872287499688486,0.008773201136886859,0.008693417268301959,0.008644179914982697,0.009255715101785827,0.009060701309278083,0.009036445561512698,0.00909620785276507,0.008935369864465414,0.009162321399666735,0.008512497214520737,0.008522235806516315,0.008228384378475801,0.00811769106573102,0.00799786404248107,0.00709719550326261,0.006158903335340734,0.005990262375814806,0.00598493941869921,0.005879690039368107,0.005688426512100896,0.005502485941949281,0.005002369925679421,0.004569516731143001,0.0042836497387758795,0.0038837020973176892,0.0033736055364560866,0.0030983239701711162,0.002773381633523597,0.0024768082387762423,0.0020973055916938643,0.0018238386698801198,0.0015463795302296784,0.0013275938951488747,0.0012228889091591398,0.0010272097470119459,0.0007102518460378206,0.0005898199412974611,0.0004810017611729475,0.00037647823963033513,0.0002839313715978138,0.00021969295731641666,0.00016422532464594472,0.00012043190474035945,8.722391091692533e-05,6.441987872851975e-05,3.925680872752049e-05,6.829112026713502e-05
ACT,1989-06-01,0.01560600798749783,0.015403426520808011,0.015446836835098687,0.015598772935116051,0.01589902760895989,0.01588455750419633,0.01636930601377554,0.016011170920877466,0.01619204723042195,0.016108844128031485,0.01618481217804017,0.016409098801875327,0.01673467615905539,0.016872142154309197,0.017335185506743067,0.017704173178213812,0.01873155061642646,0.02000491983561961,0.020189413671354982,0.019455055854604386,0.018434913468773514,0.018214244371129246,0.017657145337732244,0.017964635063957863,0.01751967934247844,0.017667997916304915,0.017787376280604273,0.017964635063957863,0.01810210105921167,0.0181599814782659,0.017834404121085837,0.01742200613532442,0.017534149447242,0.017295392718643283,0.016564652428083578,0.017450946344851538,0.017642675232968686,0.01750882676390577,0.01844576604734618,0.018156363952075014,0.017885049487758292,0.018109336111593446,0.01873155061642646,0.015490247149389362,0.01386959541587081,0.01330887885628292,0.011879956010881518,0.011898043641835967,0.011167303351276263,0.010259304277362968,0.009886699079701336,0.009264484574868321,0.008642270070035308,0.008059848353302078,0.007434016322278174,0.007122909069861666,0.006866064710308503,0.006478989407883313,0.00670327603171847,0.006251085257857267,0.006236615153093709,0.006160647103085027,0.005596313017306245,0.005918272848295421,0.005491404757770446,0.005437141864907102,0.0050211263529547955,0.004796839729119639,0.0047136366267291775,0.003968426231405915,0.0031906581003646466,0.0029989292122474965,0.002908491057475256,0.003027869421774614,0.0027239972217398853,0.0025286508074318457,0.002152428083579325,0.002018579614516409,0.001808763095444811,0.0016387393644729988,0.0014108352144469526,0.0012480465358569197,0.0009550269143948603,0.0010201423858308735,0.0007126526596052555,0.0006837124500781386,0.0006439196619783527,0.00041963303814319616,0.00038707530242518956,0.00034004746194362447,0.00027131446431672167,0.00017364125716270185,0.0001302309428720264,9.405568096313017e-05,7.958557619957169e-05,9.405568096313017e-05,7.235052381779244e-05,4.341031429067546e-05,3.25577357180066e-05,2.8940209527116978e-05,4.341031429067546e-05
Australia,1989-06-01,0.014841907087346952,0.014738364983951866,0.014686861559747303,0.014762391985543834,0.01494568708184691,0.014882110684070145,0.014998379961575829,0.014802833473371897,0.01475775310899885,0.014358750253354027,0.014412811006935953,0.014510108468828177,0.01458664993182041,0.014889961090530887,0.015356643965511499,0.01585466899355886,0.016475326886167204,0.017364504363398644,0.017655504657432052,0.01669525721262041,0.01634537887013144,0.015858475251236796,0.015618562071974429,0.015719546845992152,0.015907480818840213,0.016544434252132218,0.01679493358556134,0.017014447602581022,0.01743515802154532,0.016907099241508003,0.016531944969126494,0.016362982811891892,0.016084174436983123,0.016239695746792515,0.01558406786176814,0.015491171385316029,0.01547743317400973,0.0152118277554213,0.015665605037962663,0.015156339655210148,0.015065941035359182,0.015194699595870591,0.015607440662821713,0.01365554414735546,0.012772789729955533,0.012437660635968564,0.011187542879871653,0.011076388261120696,0.010873407675889546,0.010222953922396116,0.010042810883232578,0.009752048480304044,0.009529322933368604,0.009343886817121689,0.0086191515661323,0.008607494901993622,0.008499313922053553,0.008490987733383068,0.009088986498252452,0.008856388470464868,0.008867212515736496,0.008899982015432472,0.008726975709415065,0.008924365853681745,0.00831328307804446,0.008282535652739887,0.007939258788411088,0.007837441395526315,0.007726762558985099,0.006861909447226713,0.005946266584578376,0.005752861116318283,0.0057113491185183,0.005607212287361036,0.005411011598618709,0.005184955576215076,0.00468312429048978,0.0042666959114131585,0.003975814562932189,0.0035718754668612935,0.003107809394034262,0.002824540560909163,0.0025118921763324993,0.0022204755728655696,0.0018766039807745925,0.0016036834107113801,0.0013479504729750947,0.0011556749874631388,0.0010231101692737947,0.000857597433059822,0.0005918135961427384,0.00047911268521011967,0.00038538358989096024,0.00029456866060647007,0.00021671879653744738,0.00016652377340967419,0.00012108657237932022,9.004178319365953e-05,6.381428888163585e-05,4.603192879253136e-05,7.267573253807923e-05
ACT,1990-06-01,0.015864016640031748,0.015566367009081858,0.015410455297631914,0.015286434618069458,0.015382107713731923,0.015686844240656812,0.015764800096381787,0.016250252470669108,0.015786060784306777,0.01581086492021927,0.01589236422393174,0.016009298007519195,0.016172296614944136,0.016445142109981537,0.016547902101619,0.017058158611818815,0.01771015304151858,0.019155879820418057,0.021285492060904784,0.021218166549142308,0.0195810935789179,0.018323169543355857,0.017777478553281056,0.017164462051443778,0.017532980642143644,0.01716091860345628,0.017447937890443674,0.017614479945856115,0.017947564056680992,0.017965281296618486,0.017834173721081033,0.01757195857000613,0.01721407032326876,0.017203439979306265,0.017097136539681302,0.016562075893568996,0.01723887445918125,0.01724596135515625,0.01724241790716875,0.01809993232014344,0.017667631665668596,0.017703066145543584,0.017724326833468574,0.018110562664105934,0.015279347722094461,0.013667078887782546,0.013054062385945269,0.01153392319930832,0.011431163207670856,0.01092090669747104,0.009974806084808885,0.009631091630021509,0.00899681444025924,0.0082739510508095,0.007845193844322156,0.0072924159582723564,0.006803420135997534,0.006551835328885125,0.00626127259391023,0.006413640857372675,0.005928188483085351,0.006027405026735315,0.005910471243147857,0.005347063013135562,0.005658886436035448,0.005329345773198068,0.005233672677535603,0.004836806502935747,0.004624199623685823,0.004532069976010857,0.0038198369305236153,0.0030331914772989007,0.002898540453773949,0.002739085294336507,0.0028843666618239543,0.0025689997909365686,0.0023882839435741344,0.002044569488786759,0.001906375017274309,0.0016902246900368874,0.0014669874668244683,0.0012933585154370313,0.0011516205959370826,0.0008185364851122033,0.0009354702686996609,0.0006484509817122649,0.0005952992618997842,0.0005775820219622906,0.0003578882467373703,0.0003189103188748844,0.00028701928698739594,0.0002480413591249101,0.00012402067956245505,9.212964767496661e-05,8.858619968746789e-05,6.73255117624756e-05,7.441240773747302e-05,6.378206377497688e-05,3.543447987498715e-05,3.189103188748844e-05,5.669516779997945e-05
Australia,1990-06-01,0.015033816330003502,0.01472605420832472,0.014639737832613972,0.014596315949109788,0.014730566333871037,0.014873665172625719,0.014800181985157099,0.014903609278524016,0.014694820923698903,0.014697399281153942,0.014265817402600203,0.014354301942534507,0.014413486965934273,0.014515566481540601,0.014793677492486432,0.015261590771542996,0.015748841731512357,0.016345379888155542,0.017244640649633568,0.01757900673232571,0.01662243611650613,0.016171692354138803,0.01570928738419073,0.015487724440156558,0.015607442264716678,0.015803573228398874,0.016479337277751447,0.0167134404148624,0.016921173987092274,0.01744586972919277,0.016883670605928065,0.016399056602446813,0.016270255927760987,0.015975854385621952,0.016134892161371425,0.015539877579588034,0.015414534247853284,0.015312161737081609,0.015089719807551399,0.015570759270015437,0.014972580340446318,0.014980256813778367,0.015028015025729664,0.015272431592660776,0.01353555625249339,0.012696652495076509,0.012236357090318924,0.010963937686257027,0.010927137493489647,0.010727138993624895,0.010060692190530303,0.00993792721625059,0.009617156109230474,0.009360961136652477,0.009141390559742653,0.00852065100244194,0.008455781872834472,0.008308874096930301,0.008340869168986017,0.008920589403138376,0.008656483561096055,0.008700608632997068,0.00870558955080794,0.008526745301881123,0.00868408370567159,0.008108875597065548,0.008043127481962046,0.007656959854036841,0.007557751691050896,0.007446413528219654,0.006620870350342523,0.005732626207081482,0.005508895098823754,0.00543752147654562,0.005327238096309621,0.005134271480413156,0.0048647159282954105,0.004368089123034998,0.003960825843204926,0.0036600956054944327,0.003266251504237179,0.002850725760744367,0.002560484749953238,0.0022543048021673204,0.0019659389604344017,0.0016584112348878954,0.0013943639918786428,0.0011492442365507016,0.0009828229826345282,0.0008289419217951369,0.0006926991699095371,0.00047998467986879443,0.0003769089807002913,0.0002934053585768592,0.00022168014210031123,0.00015944796898095345,0.00011913183422942975,8.274183469353408e-05,6.357995087994651e-05,4.38320767356682e-05,7.711632751890288e-05
